Supplementary Data 2B. Differential gene expression in CD8A+ T cells at pre-treatment vs 8 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
KATNBL1,0.02201045,0.067423373,0.116,0.117,1
WBP1L,0.022020807,0.01081334,0.065,0.075,1
RAD51C,0.022028019,-0.026635019,0.077,0.098,1
GMFB,0.02203406,-0.007223455,0.064,0.079,1
SCAP,0.022088607,-0.046415419,0.074,0.101,1
MMGT1,0.022166055,-0.020381209,0.104,0.124,1
SNTB1,0.022196483,0.062477557,0.089,0.086,1
ZMAT2,0.022201585,-0.018161259,0.241,0.282,1
KPNA1,0.02220186,-0.014320549,0.099,0.122,1
CYB561D2.1,0.022231075,-0.058546401,0.047,0.069,1
RPL28,0.022243304,0.071563404,0.998,1,1
TCTA,0.022267425,-0.009153388,0.096,0.117,1
NMUR1,0.022384734,-0.06303257,0.074,0.107,1
MED9,0.022386654,-0.000758693,0.051,0.064,1
SEPTIN11,0.022388156,-0.082930426,0.1,0.137,1
FBXL3,0.022480971,-0.026251374,0.057,0.077,1
DYNC1LI1,0.022521059,0.009980067,0.101,0.118,1
C11orf98,0.022569845,0.005380718,0.037,0.051,1
SETD1B,0.02258394,0.018759635,0.051,0.058,1
AP4B1,0.022597899,-0.06156505,0.041,0.068,1
NAF1,0.022620334,-0.062521764,0.036,0.057,1
MCL1,0.022655229,-0.04510438,0.424,0.489,1
MATR3.1,0.022676576,-0.012006493,0.108,0.129,1
NOC3L,0.022714496,0.09624252,0.053,0.049,1
VHL,0.022747259,0.002609713,0.16,0.189,1
NOL8,0.022797999,0.07318551,0.091,0.091,1
ADSL,0.022828646,-0.051061674,0.106,0.14,1
SHPRH,0.022863047,0.002452763,0.091,0.11,1
LTBP3,0.022864248,0.125973929,0.067,0.05,1
TXNRD1,0.022875556,0.05685301,0.087,0.082,1
MRPS15,0.022907921,0.048540998,0.177,0.184,1
RABEP2,0.022934166,0.10652646,0.083,0.075,1
SLC30A9,0.022946791,0.084913392,0.104,0.097,1
TIPARP,0.023028004,-0.059388307,0.106,0.139,1
LMAN1,0.023033047,0.01881765,0.225,0.25,1
PBX2,0.023079625,0.007677543,0.096,0.121,1
RHOC,0.023100224,-0.008668774,0.274,0.307,1
FAM8A1,0.023147613,-0.016362312,0.066,0.088,1
MED16,0.023154126,-0.060909587,0.101,0.138,1
BCKDHB,0.02319129,-0.072090196,0.043,0.071,1
SDHAF3,0.023266901,-0.024603554,0.075,0.097,1
KDM5C,0.023333956,9.92333656261168e-05,0.068,0.086,1
SIPA1,0.023351132,0.044622851,0.285,0.302,1
ISCA1,0.023354827,-0.098663762,0.141,0.186,1
MRPL32,0.023379881,-0.009625819,0.09,0.11,1
PTK2B,0.023418737,-0.040706559,0.139,0.175,1
JKAMP,0.023456818,-0.038978318,0.074,0.101,1
KIF19,0.023464528,0.018853894,0.07,0.084,1
SPG7,0.023491164,-0.045715253,0.143,0.172,1
IL6ST,0.023530681,0.061503843,0.055,0.055,1
PGPEP1,0.023531889,-0.065539589,0.035,0.058,1
ILF3-DT,0.023577076,0.008585791,0.122,0.14,1
STAG1,0.023579986,0.084891597,0.112,0.112,1
OCIAD2,0.023585015,-0.101143396,0.229,0.281,1
RPL12,0.023587853,0.076319389,0.992,0.998,1
MT-CO2,0.023606726,0.281178448,0.997,0.997,1
TMEM126B,0.023624173,0.023716368,0.104,0.115,1
NFKBIZ,0.02362661,0.021442897,0.11,0.124,1
TPI1,0.02363026,-0.086388005,0.491,0.563,1
SLC46A3,0.023676362,-0.065860721,0.068,0.096,1
SIAH2,0.023840353,-0.084065581,0.138,0.177,1
BEST1,0.023850707,0.11050753,0.052,0.043,1
ZNF331,0.023903744,-0.083968618,0.042,0.067,1
TMEM106B,0.023919756,-0.01068353,0.095,0.114,1
H2AFZ,0.023925021,-0.046966926,0.413,0.475,1
TESPA1,0.023925557,0.03150969,0.089,0.101,1
EGLN2,0.023925776,0.036966158,0.178,0.189,1
XPO1,0.023982785,0.008786313,0.183,0.205,1
UBE4A,0.024024127,-0.038004138,0.095,0.122,1
MTRES1,0.024031914,-0.026132115,0.043,0.057,1
NR2C2AP,0.024032605,0.048321314,0.081,0.079,1
NARF,0.024032932,0.036708657,0.168,0.182,1
FARSA,0.024070929,0.051416622,0.093,0.095,1
LSM12,0.024144249,-0.074665281,0.137,0.178,1
STK26,0.02416933,0.053640201,0.118,0.125,1
EXOSC7,0.024187915,-0.071707031,0.07,0.101,1
ACBD5,0.024196297,0.000621561,0.083,0.101,1
NRDC,0.024201139,0.084397272,0.231,0.255,1
GPR108,0.024220847,-0.017365441,0.173,0.207,1
CEP192,0.024227607,0.059120601,0.055,0.051,1
PRKCSH,0.024270471,0.103975766,0.212,0.213,1
INTS12,0.024291375,-0.076995006,0.061,0.09,1
TMEM87B,0.024311829,-0.05983858,0.081,0.107,1
C1orf52,0.0243473,-0.066556389,0.163,0.207,1
COMMD10,0.024353362,-0.11060303,0.068,0.101,1
ERO1B,0.024382345,0.03527024,0.067,0.077,1
GRK2,0.024410159,0.092081134,0.447,0.459,1
SEC61G,0.024419278,-0.097841915,0.363,0.435,1
PRR14L,0.024425964,0.02982828,0.087,0.095,1
FAM104A,0.02444302,-0.016401549,0.089,0.112,1
KIF5B,0.024448012,-0.072527888,0.26,0.314,1
CDK9,0.024478104,-0.060547585,0.129,0.162,1
RFXANK,0.024493178,-0.06580729,0.108,0.14,1
FHOD1,0.024519065,-0.056506379,0.043,0.068,1
HNRNPH1,0.024524708,0.096337951,0.267,0.278,1
GBA,0.024553231,0.081928697,0.073,0.062,1
BDH1,0.024569984,-0.079274275,0.03,0.053,1
RPS6KB1,0.024598637,-0.013265545,0.055,0.075,1
DDX49,0.024662945,-0.037833492,0.066,0.091,1
NDUFV1,0.024668392,0.030336645,0.363,0.396,1
MRPL24,0.024687458,-0.032723963,0.111,0.142,1
NAT10,0.024712878,-0.088082476,0.03,0.05,1
MRPS9,0.024715091,0.001541448,0.069,0.081,1
CNOT8,0.024765137,-0.070999209,0.139,0.18,1
RPUSD2,0.024794945,-0.061564615,0.046,0.071,1
PRIM1,0.02482949,-0.048052012,0.045,0.068,1
RANBP3,0.024841199,-0.077259098,0.061,0.093,1
MFSD8,0.024858234,0.023933847,0.093,0.105,1
PPP1R10,0.024882043,-0.038667427,0.143,0.185,1
SPPL3,0.024909793,-0.072442648,0.085,0.114,1
ILK,0.024915306,-0.032739327,0.152,0.186,1
DZIP3,0.024920593,0.04636476,0.049,0.051,1
URM1,0.024948516,0.0385217,0.185,0.193,1
TNFRSF25,0.024955256,-0.094901017,0.063,0.09,1
CTPS1,0.025009211,-0.067759353,0.033,0.055,1
ZNF281,0.025013558,0.00196978,0.07,0.084,1
SHLD2,0.025024526,0.105372613,0.063,0.047,1
TUBB,0.025066003,-0.066298409,0.367,0.427,1
RPUSD1,0.025131854,-0.063399633,0.065,0.094,1
PRDX4,0.025245045,0.014299211,0.063,0.075,1
ELP5,0.025295601,-0.00967645,0.094,0.117,1
RAP1GDS1,0.025312989,0.020425162,0.137,0.158,1
MOCS2,0.025361131,0.027966851,0.079,0.091,1
CRYL1,0.025372258,-0.054724277,0.055,0.081,1
MFSD1,0.025373455,-0.125964357,0.086,0.128,1
RELL2,0.025406033,0.077538923,0.064,0.056,1
SYNC,0.025441036,-0.119299814,0.116,0.159,1
VPS72,0.025534266,-0.051460939,0.109,0.141,1
TOPORS,0.02556601,0.044674022,0.105,0.113,1
GANAB,0.025573433,-0.050546046,0.111,0.146,1
KLRC4,0.025602293,-0.174243959,0.326,0.407,1
MAPK14,0.025605967,0.016977913,0.075,0.094,1
MOSPD3,0.025618863,-0.027532773,0.106,0.133,1
MCM3AP,0.02562144,-0.004914519,0.125,0.15,1
ZER1,0.025629326,0.009219607,0.074,0.088,1
ARID1B,0.025694927,0.080374476,0.153,0.159,1
NDEL1,0.025715701,-0.01400009,0.105,0.127,1
SH3YL1,0.025718488,0.009599371,0.047,0.055,1
PHACTR4,0.025770949,0.045963152,0.093,0.099,1
PDCD7,0.025772538,0.014115233,0.164,0.192,1
LBH,0.025772673,0.026411737,0.606,0.643,1
RBM15,0.025794436,0.030526672,0.064,0.072,1
VPS53,0.025840182,0.034610108,0.074,0.082,1
NAPRT,0.025867194,0.030499141,0.106,0.117,1
IKBKE,0.025915791,-0.042715355,0.064,0.086,1
SP3,0.025916798,-0.002737288,0.159,0.189,1
PLEKHB2,0.025920168,-0.002733086,0.118,0.136,1
PDE6D,0.02594567,-0.052218743,0.118,0.149,1
AGA,0.025946408,-0.010763248,0.092,0.11,1
NEK7,0.025947224,0.017832963,0.121,0.136,1
FBXO44,0.025966814,-0.042914751,0.137,0.169,1
BORCS8,0.025975382,-0.064265681,0.082,0.111,1
BCL2,0.026011961,0.013145891,0.128,0.15,1
KCTD7,0.026037578,-0.029986352,0.059,0.078,1
JMJD1C,0.026037978,0.021215624,0.202,0.229,1
RAB9A,0.02604719,0.011198102,0.112,0.128,1
NUP107,0.026085001,-0.074253288,0.082,0.117,1
SMYD3,0.02616599,-0.013758094,0.06,0.078,1
CLNS1A,0.02620635,-0.017950356,0.196,0.222,1
RANGAP1,0.026208128,0.099859158,0.076,0.058,1
OSBPL9,0.026251637,0.022122454,0.102,0.118,1
TUBA1A,0.026253738,-0.050150974,0.359,0.416,1
OSBPL2,0.026267529,0.022701652,0.058,0.064,1
TESK1,0.02629005,-0.009323952,0.076,0.089,1
UBASH3A,0.026330728,-0.02049488,0.087,0.111,1
JADE2,0.026356489,-0.021374556,0.15,0.179,1
USP8,0.026376959,0.023478798,0.142,0.166,1
YPEL3,0.026494767,0.005432321,0.644,0.702,1
SUGP2,0.026504925,0.083788716,0.121,0.127,1
TBCB,0.026509757,-0.009389347,0.422,0.474,1
KDM3A,0.026555976,0.004473332,0.079,0.094,1
CHP1,0.026624282,0.062757752,0.065,0.067,1
CIDEB,0.026675004,-0.131302965,0.06,0.092,1
CHCHD1,0.026681439,-0.064343494,0.06,0.088,1
NOLC1,0.026688963,0.011861913,0.155,0.179,1
HDHD5,0.0266904,0.053682039,0.064,0.064,1
ABCC10,0.026717672,0.04229444,0.057,0.066,1
DCLRE1C,0.026740355,-0.043547641,0.047,0.068,1
DCTN4,0.026772252,-0.055877904,0.074,0.101,1
PGRMC2,0.026895271,-0.027848358,0.081,0.103,1
PLA2G12A,0.026903035,-0.013891127,0.041,0.054,1
CIAO1,0.026910893,0.084047094,0.217,0.217,1
AGPAT1,0.026967384,-0.02436896,0.083,0.106,1
MAP3K14,0.026969158,-0.04012757,0.052,0.071,1
PHF1,0.026993239,-0.018747546,0.235,0.272,1
UBR5,0.027042375,0.102586507,0.12,0.115,1
PRPF31,0.027050318,-0.075317373,0.141,0.178,1
SMAD5,0.027145197,-0.051471656,0.06,0.081,1
ORC4,0.027218367,-0.104559102,0.055,0.086,1
IMMP1L,0.027242676,-0.013770983,0.064,0.078,1
STRN4,0.027273119,-0.006160774,0.047,0.065,1
AKAP9,0.027283202,0.108237559,0.313,0.322,1
GBP4,0.027310132,-0.001754367,0.146,0.167,1
KDM7A,0.027314915,-0.013060958,0.047,0.062,1
TSTA3,0.027323335,-0.015998311,0.151,0.18,1
PPIL4,0.027357863,-0.053829456,0.089,0.119,1
MIGA2,0.027369048,-0.060474893,0.047,0.069,1
CWF19L1,0.027392352,-0.093776555,0.041,0.067,1
CLINT1,0.02745868,0.020402516,0.206,0.227,1
MINDY2,0.027475674,0.138964622,0.153,0.129,1
IARS2,0.027491489,0.030923412,0.133,0.149,1
COTL1,0.027521838,-0.063563316,0.385,0.445,1
SEC23B,0.027535418,-0.02266548,0.081,0.106,1
CWC22,0.02760409,-0.056864575,0.072,0.095,1
TMEM167A,0.027605622,-0.028160783,0.088,0.107,1
SLC38A6,0.027611872,-0.044263874,0.034,0.053,1
BTF3L4,0.027635573,-0.063258759,0.087,0.114,1
VCPKMT,0.027642131,0.014966383,0.068,0.078,1
TEX261,0.027717781,-0.062121117,0.039,0.062,1
ECI1,0.027722256,-0.103349378,0.078,0.113,1
KLF10,0.027783437,-0.098364559,0.088,0.126,1
PRKY,0.027858431,0.099485218,0.166,0.165,1
RPSA,0.027885062,-0.057353649,0.949,0.972,1
ZMAT3,0.027974574,-0.055503521,0.07,0.1,1
CHST11,0.028010188,-0.099242459,0.164,0.212,1
WSB2,0.028021433,0.012023614,0.104,0.114,1
PNKP,0.028171527,-0.000575053,0.147,0.175,1
GMCL1,0.028175414,0.011150673,0.108,0.122,1
RTRAF,0.028188751,0.03633307,0.314,0.334,1
SYVN1,0.028237983,-0.063486021,0.07,0.102,1
VEZT,0.028248733,-0.0636146,0.049,0.072,1
UBAP2,0.028270759,-0.087175381,0.039,0.063,1
RNF38,0.028280808,-0.062530785,0.115,0.15,1
TENT2,0.028326814,-0.018742898,0.143,0.173,1
ACADSB,0.028357599,-0.015822399,0.052,0.068,1
AP5Z1,0.028369992,0.000964098,0.086,0.103,1
NDUFB11,0.028404462,0.013713297,0.571,0.61,1
CCDC144A,0.028440079,-0.029618549,0.062,0.085,1
TRIM21,0.028504257,-0.01271476,0.056,0.079,1
RPAP3,0.02852103,0.06588018,0.076,0.08,1
MT-ATP8,0.02853873,0.146685601,0.619,0.637,1
MXD4,0.028596547,-0.021179695,0.279,0.323,1
ZNF580,0.028622682,0.010838782,0.085,0.101,1
IQGAP1,0.028623623,0.118321357,0.476,0.482,1
SEPTIN6,0.028652673,-0.044581353,0.416,0.471,1
PES1,0.028664464,0.005660226,0.049,0.064,1
PHTF1,0.028669048,-0.037830961,0.043,0.062,1
FYTTD1,0.028680084,-0.033530326,0.162,0.197,1
PSAP,0.02868012,-0.07703269,0.457,0.535,1
TRNAU1AP,0.028687295,0.034246422,0.123,0.133,1
STK16,0.02869293,-0.029498151,0.089,0.111,1
PRR7,0.028721188,-0.035124754,0.039,0.057,1
MAP4K2,0.028727142,-0.061121727,0.085,0.113,1
EDC4,0.028739489,0.06688144,0.08,0.077,1
ARPC1A,0.028803143,-0.04312016,0.1,0.13,1
MRPS2,0.028851588,-0.09516444,0.087,0.121,1
PORCN,0.028958557,0.01136244,0.057,0.069,1
XPO6,0.028967631,0.150105469,0.131,0.118,1
PARP1,0.029148959,0.075699729,0.25,0.256,1
BOLA3,0.029154987,0.061840351,0.143,0.153,1
RPS11,0.029170939,0.08030651,0.848,0.88,1
CCT2,0.029251186,0.022480248,0.241,0.265,1
CDK17,0.029306841,0.133744023,0.255,0.235,1
EAF1,0.029329699,-0.049979126,0.064,0.088,1
RING1,0.029334264,-0.066034004,0.116,0.153,1
ANKRA2,0.029347063,0.050026795,0.089,0.093,1
CTNNBL1,0.029371236,0.026212203,0.093,0.099,1
IFRD2,0.029480127,-0.055561676,0.062,0.087,1
MAPK13,0.02948145,-0.071460026,0.073,0.103,1
TGIF1,0.029494689,-0.065734354,0.089,0.122,1
CBR1,0.02953663,0.002137628,0.069,0.087,1
ATP6V0A2,0.029553246,0.047426192,0.099,0.106,1
MDP1,0.029693837,-0.04427521,0.06,0.082,1
CALHM6,0.029759097,-0.0439061,0.039,0.055,1
BLZF1,0.029786135,-0.049863978,0.041,0.063,1
CHID1,0.029828753,-0.057011313,0.067,0.094,1
JAK2,0.029836438,0.093191137,0.064,0.048,1
TMEM161B,0.029895983,-0.032971976,0.032,0.052,1
VIM-AS1,0.029935436,-0.080617102,0.075,0.106,1
SP4,0.029964128,-0.013863321,0.111,0.14,1
EMC1,0.029969992,-0.022386692,0.041,0.061,1
SLC25A46,0.029980106,0.079269495,0.07,0.075,1
ZBTB25,0.030015712,-0.070274876,0.095,0.124,1
EMC9,0.030045011,-0.049765054,0.035,0.056,1
COA6,0.030065821,0.029704338,0.085,0.099,1
SMG1,0.030138229,0.148170814,0.281,0.276,1
ADCY7,0.0301729,0.051762114,0.128,0.141,1
DPP3,0.030224394,0.071707379,0.058,0.05,1
YPEL2,0.030283919,0.02433421,0.078,0.095,1
MAIP1,0.030324327,0.032714948,0.042,0.05,1
CNOT6L,0.030359247,0.090440126,0.187,0.187,1
KPNA4,0.03040282,-0.030899836,0.167,0.195,1
ATOX1,0.030439395,0.103668843,0.163,0.149,1
RPS4X,0.030447022,-0.023328076,0.985,0.994,1
ZC3H14,0.030493912,0.058737083,0.078,0.081,1
PXK,0.030514173,0.076698727,0.078,0.073,1
ARSA,0.030522966,-0.013340986,0.137,0.163,1
CNNM3,0.030568883,-0.088513419,0.06,0.09,1
ZNF592,0.030574104,-0.037143177,0.055,0.075,1
RICTOR,0.030582324,0.052727753,0.106,0.117,1
RMND5A,0.030660952,-0.034402822,0.144,0.177,1
DPF2,0.03073296,0.040611946,0.12,0.131,1
KLRF1,0.030761107,0.020098637,0.114,0.131,1
PPM1D,0.030781794,-0.004452406,0.068,0.083,1
ENDOG,0.030819394,-0.009101938,0.068,0.086,1
TMEM120B,0.03082632,-0.003803426,0.07,0.085,1
ING3,0.030901154,-0.082143919,0.065,0.096,1
C5orf15,0.030914769,-0.037214198,0.041,0.06,1
TCOF1,0.030981788,-0.068921141,0.088,0.116,1
NIBAN1,0.031039397,0.105877853,0.157,0.153,1
HSPD1,0.031104805,0.002377384,0.223,0.254,1
EFR3A,0.03110541,-0.040820656,0.14,0.169,1
FMC1,0.031135114,-0.06340616,0.086,0.114,1
RABEPK,0.031220987,0.014776885,0.054,0.068,1
ALKBH5,0.031242137,-0.034903393,0.181,0.218,1
PIGF,0.031304135,-0.018788071,0.063,0.081,1
KCTD13,0.031321486,0.015082125,0.076,0.09,1
CARD19,0.031338742,-0.086009544,0.082,0.114,1
ZNF655,0.031375702,0.030679326,0.253,0.28,1
RPL37A,0.031443462,0.152902083,0.917,0.922,1
SCAMP1,0.031472475,0.046390992,0.086,0.094,1
MLLT10,0.031621109,0.03991312,0.13,0.143,1
ARCN1,0.031655231,-0.088574099,0.133,0.172,1
CANT1,0.03166152,0.065006652,0.06,0.055,1
ARID4A,0.031668586,0.089711362,0.15,0.146,1
DDX18,0.03182114,0.024979538,0.296,0.327,1
DOCK11,0.031849898,0.090459131,0.148,0.151,1
IDH3A,0.031867493,-0.095468332,0.035,0.062,1
EPS15L1,0.031917781,-0.041302462,0.083,0.111,1
AAR2,0.031927981,-0.083109879,0.065,0.101,1
RPL36,0.032146818,0.013393315,0.983,0.995,1
PSMA4,0.032178884,-0.030514603,0.185,0.223,1
NUP37,0.032181362,-0.07147327,0.03,0.052,1
IMPDH2,0.032184438,-0.065384547,0.141,0.174,1
TMEM94,0.032273655,0.02888077,0.042,0.054,1
ARMH3,0.032361926,-0.018199885,0.037,0.053,1
MRPL48,0.032408601,-0.016070817,0.097,0.12,1
DCAF16,0.032455982,-0.048083476,0.083,0.111,1
TTC27,0.032493286,-0.065371399,0.029,0.05,1
SLC12A2,0.032509889,0.065257862,0.049,0.051,1
SRFBP1,0.032529661,0.032885316,0.07,0.076,1
SLC12A9,0.032594745,0.059316457,0.073,0.079,1
RSAD1,0.032603091,-4.64E-05,0.141,0.164,1
KCTD17,0.032692663,-0.034964833,0.042,0.063,1
GNB5,0.032789938,-0.071129617,0.043,0.067,1
HK1,0.032814811,-0.131005466,0.094,0.135,1
MPHOSPH10,0.032861409,-0.011831078,0.112,0.133,1
SOS2,0.032861516,-0.001307272,0.077,0.092,1
FAM199X,0.032867685,-0.069675875,0.075,0.107,1
CNOT6,0.03287179,0.117332206,0.06,0.045,1
DCTN2,0.032989102,-0.092144918,0.207,0.257,1
BCL7C,0.033000715,0.033941828,0.348,0.375,1
PKN1,0.033045623,0.064023419,0.399,0.427,1
BAG6,0.033049243,-0.020349822,0.17,0.197,1
ALG13,0.033067043,-0.04190255,0.084,0.111,1
BTBD1,0.033108191,-0.073445558,0.101,0.133,1
MINK1,0.033144981,0.020103438,0.118,0.131,1
MRPL27,0.033145696,0.088729073,0.076,0.069,1
TPGS1,0.033149888,0.021413498,0.148,0.162,1
CCDC112,0.033151549,-0.026052099,0.055,0.074,1
TMEM161A,0.033155297,0.064750841,0.078,0.077,1
NR1D2,0.033168681,-0.033771842,0.154,0.187,1
SF3B3,0.033178981,0.039770942,0.132,0.14,1
SLC25A51,0.033234086,-0.018787044,0.04,0.055,1
PUM1,0.033279162,0.161358364,0.189,0.173,1
KHDC4,0.033302334,0.024012265,0.078,0.088,1
GOSR2,0.03331237,-0.022492607,0.078,0.101,1
PGM1,0.033346593,-0.048299306,0.082,0.108,1
GDAP2,0.033376873,0.029324035,0.047,0.052,1
CD28,0.033430434,-0.038763369,0.043,0.058,1
ZNF600,0.033526068,0.028549693,0.131,0.149,1
WDSUB1,0.033544355,-0.041859006,0.037,0.057,1
AKAP10,0.033585861,-0.067312613,0.051,0.077,1
DGKZ,0.033600909,-0.059930329,0.415,0.48,1
LZTR1,0.03361433,-0.024649691,0.043,0.062,1
AAAS,0.033629867,-0.007133507,0.075,0.094,1
ADAM15,0.033847612,0.031534804,0.071,0.068,1
PRKCA,0.033857243,-0.01842318,0.041,0.057,1
LAMP2,0.033868172,0.019942008,0.083,0.092,1
GSTK1,0.03387327,-0.073487585,0.681,0.748,1
FOPNL,0.033894194,-0.022028751,0.081,0.105,1
EPC2,0.033919727,0.080474488,0.127,0.125,1
DLD,0.033945709,-0.088531532,0.081,0.117,1
CPSF2,0.033946828,-0.044068413,0.057,0.079,1
SOX13,0.033949621,0.034673455,0.051,0.06,1
ZBED1,0.034101143,0.022085703,0.065,0.073,1
HLTF,0.034121583,0.089917783,0.093,0.084,1
PRKACA,0.03419331,-0.000452632,0.076,0.088,1
RPLP0,0.034225771,0.016448455,0.957,0.985,1
CCL4L2,0.034243735,-0.092592252,0.086,0.115,1
OSBPL7,0.034254613,0.083020416,0.084,0.088,1
SMU1,0.034349845,-0.078952908,0.154,0.197,1
SERPINB6,0.034440746,-0.008128464,0.21,0.237,1
ATP13A2,0.034481671,0.020211926,0.074,0.085,1
ARHGEF2,0.03459249,0.023280962,0.132,0.153,1
NOSIP,0.034614763,-0.021423436,0.284,0.324,1
TALDO1,0.034636243,-0.005284227,0.252,0.289,1
DHX16,0.034658341,0.05338403,0.088,0.091,1
TFIP11,0.034661512,0.025020169,0.083,0.09,1
INPP5K,0.034699177,-0.002147932,0.156,0.178,1
NUDT22,0.034740121,-0.013545074,0.154,0.181,1
H2AFY,0.034774006,-0.016767227,0.208,0.24,1
PIBF1,0.034777901,0.012318608,0.113,0.127,1
APMAP,0.034836035,-0.125940698,0.497,0.578,1
LRRC41,0.034974366,-0.030674181,0.046,0.066,1
CMAS,0.035032926,-0.038526574,0.066,0.089,1
SMARCA4,0.03511022,0.100524639,0.132,0.125,1
ZNF507,0.035124768,0.023147253,0.058,0.07,1
RCC1L,0.03513924,-0.096006815,0.057,0.087,1
AKAP8,0.035264941,-0.008524549,0.063,0.078,1
YJU2,0.035347134,-0.02840306,0.049,0.067,1
SLC25A42,0.035454364,-0.063018277,0.091,0.127,1
TRIM4,0.035509304,-0.041060616,0.129,0.165,1
FARS2,0.035599925,0.008477525,0.051,0.06,1
BLOC1S2,0.035615149,-0.051968412,0.123,0.157,1
FAM89B,0.035633324,0.015992128,0.118,0.132,1
NME4,0.035640278,-0.058247293,0.104,0.134,1
SNAPC5,0.03567717,-0.037575006,0.091,0.115,1
ILF3,0.035683201,0.055310215,0.299,0.313,1
SNHG9,0.035689199,0.07761295,0.135,0.138,1
GAK,0.035704493,0.080107755,0.145,0.146,1
ZNF326,0.035867144,-0.046593774,0.076,0.104,1
SPRTN,0.035887783,-0.018058457,0.076,0.096,1
THAP1,0.035893374,-0.089032937,0.097,0.133,1
UBN1,0.035899238,0.011884841,0.21,0.237,1
CLSTN3,0.03590593,0.000147658,0.102,0.118,1
ODC1,0.035970502,-0.134896078,0.236,0.297,1
DDX3Y,0.036005951,-0.045224459,0.183,0.221,1
PAIP1,0.036113259,-0.024705639,0.09,0.113,1
CRIP1,0.036118681,-0.012323765,0.844,0.891,1
SORL1,0.036158176,-0.011211647,0.257,0.297,1
FPGS,0.036192215,0.015909476,0.136,0.153,1
TUBGCP3,0.036241097,-0.021041055,0.045,0.061,1
TOGARAM1,0.036259806,-0.083551958,0.053,0.081,1
MRPS36,0.036274822,0.041013083,0.208,0.234,1
STX4,0.03629038,0.034534119,0.14,0.147,1
TTN-AS1,0.03638297,0.025408403,0.047,0.052,1
PTTG1IP,0.036409331,0.011349354,0.117,0.138,1
AGTPBP1,0.036443607,0.06167013,0.198,0.209,1
YIPF1,0.036472305,-0.016021907,0.049,0.065,1
FARSB,0.036475511,-0.053283903,0.042,0.062,1
MAP11,0.036484989,0.006009096,0.069,0.081,1
CTC1,0.03648649,0.00883213,0.087,0.106,1
GUCD1,0.036492701,0.018623183,0.053,0.059,1
ABHD10,0.036528183,-0.012309009,0.049,0.065,1
RPS27L,0.036560444,-0.113701353,0.323,0.387,1
AC004865.2,0.036601403,-0.093968605,0.123,0.168,1
TRIM33,0.036697541,0.014425024,0.14,0.158,1
NVL,0.036716739,-0.021257209,0.048,0.067,1
HACL1,0.036743872,-0.045821088,0.049,0.078,1
APTX,0.036765746,-0.019881437,0.08,0.101,1
MPDU1,0.036821983,0.116001525,0.102,0.086,1
IFT43,0.036845519,-0.011007851,0.055,0.071,1
SETDB1,0.036874668,-0.082959687,0.07,0.101,1
GNL2,0.036961872,-0.013648685,0.074,0.093,1
MTAP,0.037030443,-0.070520895,0.052,0.077,1
ACSL3,0.037089252,-0.03264815,0.072,0.096,1
RRN3,0.037122741,-0.039509423,0.097,0.124,1
PCYOX1,0.037161954,0.001165915,0.052,0.064,1
ITPR3,0.037335737,-0.009079803,0.072,0.089,1
CELF1,0.037362125,0.009998084,0.131,0.157,1
AK2,0.037391444,-0.011163684,0.135,0.157,1
FAHD2B,0.037398025,0.01243821,0.052,0.062,1
TMEM199,0.037482594,0.020012453,0.055,0.067,1
AVL9,0.037652586,0.070361715,0.068,0.072,1
NPAT,0.037660538,-0.023067392,0.101,0.121,1
CD37,0.037682961,0.008116203,0.765,0.813,1
TAOK1,0.037696012,0.08980446,0.083,0.078,1
DYRK1B,0.037705876,0.03434156,0.049,0.054,1
EIF2B4,0.037781132,0.026247834,0.062,0.064,1
PAFAH1B3,0.037912822,0.00071161,0.068,0.08,1
ANXA5,0.037943695,-0.110848051,0.246,0.305,1
ESCO1,0.03802189,0.018938599,0.124,0.14,1
DGAT1,0.038077974,-0.034808519,0.11,0.14,1
COA3,0.038118535,0.048046686,0.118,0.119,1
MNAT1,0.038120053,-0.087094354,0.11,0.146,1
CAPRIN1,0.038128243,0.075912757,0.192,0.201,1
TMEM209,0.03819407,0.006136874,0.06,0.071,1
GFM1,0.03819613,0.030747299,0.068,0.086,1
COPA,0.03823851,-0.040795917,0.143,0.176,1
ALG12,0.038254534,0.069632163,0.082,0.081,1
TBC1D15,0.03825543,-0.034092348,0.038,0.054,1
FBXL14,0.038255475,-0.065912573,0.061,0.087,1
TMEM63A,0.038309754,-0.005355245,0.073,0.087,1
SRP72,0.038318358,-0.022794572,0.21,0.243,1
PEX13,0.038361559,0.03377062,0.052,0.055,1
C6orf120,0.038408916,-0.010645189,0.069,0.081,1
H2AFJ,0.038458325,-0.046553652,0.136,0.169,1
GPATCH2L,0.038492514,0.091590516,0.076,0.075,1
CCDC57,0.038509122,-0.032878056,0.091,0.113,1
MAP2K1,0.038517963,0.029300846,0.119,0.13,1
ZNF414,0.038569281,0.036332286,0.072,0.076,1
SLC25A38,0.038585709,-0.081372775,0.11,0.147,1
IKZF5,0.038600522,-0.000332101,0.051,0.066,1
ATG2A,0.038647513,0.025010166,0.087,0.105,1
RBM22,0.038725811,-0.01584523,0.158,0.185,1
IMPAD1,0.038739527,0.00436293,0.074,0.094,1
IFT27,0.038796463,-0.042268697,0.05,0.071,1
