Supplementary Data 2E. Differential gene expression in CD8A+ T cells at 12 vs 32 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PPP1R16B,5.74836686854109e-08,0.109080043,0.096,0.121,0.000965783
DNASE2,5.77992112583039e-08,-0.012689937,0.087,0.144,0.000971085
ECHS1,5.79708466801717e-08,0.04861106,0.108,0.143,0.000973968
MRPL47,5.81804616206969e-08,-0.088239681,0.072,0.131,0.00097749
NOP53,5.82134116917895e-08,0.12083761,0.619,0.739,0.000978044
UGCG,5.82729634767892e-08,-0.184313114,0.033,0.103,0.000979044
METRN,5.84505758797025e-08,-0.125595239,0.058,0.136,0.000982028
SHOC2,5.86244171290557e-08,0.112284891,0.136,0.169,0.000984949
RASSF3,5.87017151713307e-08,0.005876219,0.07,0.113,0.000986248
TIMMDC1,5.87699288350533e-08,0.080771348,0.07,0.097,0.000987394
FAM120AOS,5.87778449162369e-08,-0.149933596,0.068,0.149,0.000987527
PPP3CB,5.88244494750753e-08,0.025859741,0.077,0.121,0.00098831
PPP1R15A,5.90650207808814e-08,-0.219398467,0.429,0.598,0.000992351
POGLUT1,5.96030327465086e-08,-0.044984541,0.035,0.076,0.001001391
LARP4,5.96616970196281e-08,-0.018131272,0.044,0.081,0.001002376
UBB,5.97215647038256e-08,-0.395601231,0.676,0.884,0.001003382
NOTCH2NLC,5.98224520384964e-08,-0.066540847,0.062,0.11,0.001005077
NGRN,5.9965176052377e-08,-0.027811427,0.086,0.142,0.001007475
LPIN1,6.04102043618808e-08,-0.049818779,0.097,0.166,0.001014952
FAM118A,6.13277736931735e-08,0.003418732,0.041,0.072,0.001030368
PSMC2,6.14226965034513e-08,-0.18960692,0.051,0.139,0.001031963
GPR137B,6.14396007171421e-08,-0.028782522,0.073,0.13,0.001032247
ZNF384,6.18862902844188e-08,-0.119929435,0.072,0.148,0.001039752
CERT1,6.19250792733954e-08,-0.059705902,0.051,0.105,0.001040403
STYX,6.19604539975344e-08,0.071259233,0.085,0.109,0.001040998
RGS2,6.20279774657843e-08,-0.107496469,0.045,0.106,0.001042132
IRF7,6.22989595307502e-08,-0.208281363,0.068,0.161,0.001046685
PTPN12,6.25118906429915e-08,-0.102058217,0.066,0.138,0.001050262
ZNF316,6.25133059172271e-08,0.030975016,0.034,0.06,0.001050286
DMWD,6.25400048505438e-08,-0.131117526,0.028,0.089,0.001050735
TRIM26,6.30013118526228e-08,-0.121595853,0.044,0.116,0.001058485
ARMC10,6.30762474246554e-08,-0.049619489,0.062,0.114,0.001059744
ZNF484,6.31031550439137e-08,0.136134221,0.047,0.053,0.001060196
EBPL,6.32283766811868e-08,-0.055035323,0.072,0.123,0.0010623
ISY1,6.32499485764046e-08,-0.066450859,0.091,0.165,0.001062662
FBXO8,6.32973083782895e-08,-0.025581391,0.025,0.053,0.001063458
ANKRD49,6.34083576789696e-08,0.202145431,0.107,0.1,0.001065324
PAPOLG,6.36567523423943e-08,-0.036710508,0.036,0.075,0.001069497
NFATC2IP,6.40627261076299e-08,-0.044344081,0.126,0.205,0.001076318
MTHFS,6.40748512793646e-08,-0.083516789,0.042,0.098,0.001076522
PGS1,6.40775765271632e-08,0.024671101,0.039,0.068,0.001076567
CDC5L,6.42889606143008e-08,-0.056620195,0.087,0.152,0.001080119
RAPGEF6,6.44766375151856e-08,-0.042076358,0.09,0.162,0.001083272
CDIP1,6.51735674373374e-08,-0.065168556,0.043,0.091,0.001094981
U2AF2,6.52153928375498e-08,-0.269863773,0.131,0.275,0.001095684
MANBA,6.53691520975505e-08,0.032228147,0.062,0.087,0.001098267
TRIM27,6.55195720261628e-08,-0.084212114,0.079,0.152,0.001100794
TCEA2,6.56780960096825e-08,0.01134821,0.059,0.086,0.001103458
MGMT,6.57200215340343e-08,0.061373661,0.138,0.183,0.001104162
WASHC2A,6.57994971266299e-08,-0.13406186,0.041,0.1,0.001105497
IL18R1,6.58080563999079e-08,0.017329834,0.046,0.07,0.001105641
DOCK2,6.58466226717502e-08,0.090639874,0.14,0.187,0.001106289
ATAD2B,6.59681208686513e-08,-0.088026193,0.075,0.138,0.00110833
ASMTL,6.6826172179178e-08,-0.018798428,0.059,0.099,0.001122747
ENOSF1,6.68750013135728e-08,0.0559476,0.071,0.096,0.001123567
FLYWCH2,6.81776013137468e-08,-0.089044264,0.053,0.113,0.001145452
GDPD5,6.81837412089077e-08,-0.048668203,0.042,0.083,0.001145555
PNP,6.82877523023765e-08,-0.280558573,0.072,0.187,0.001147303
B3GNT2,6.88815896597865e-08,0.016635452,0.08,0.126,0.00115728
RPL21,6.91724645622506e-08,0.396514859,0.971,0.985,0.001162167
SUMO3,6.94041107390755e-08,-0.155496267,0.139,0.253,0.001166058
MRTO4,6.96826244929977e-08,-0.039205815,0.02,0.05,0.001170738
DENND10,7.06492710670994e-08,-0.010761099,0.053,0.092,0.001186978
RPLP0,7.07375591533713e-08,0.191635237,0.978,0.982,0.001188462
SREK1,7.07955882476975e-08,-0.121155647,0.093,0.176,0.001189437
GLMN,7.15264842214318e-08,-0.020961234,0.028,0.063,0.001201716
AP1S2,7.19410762649918e-08,-0.075905446,0.064,0.12,0.001208682
ALG13,7.26771845997439e-08,-0.067195909,0.059,0.115,0.001221049
COG2,7.27342136353197e-08,-0.092880304,0.051,0.105,0.001222008
ITGA4,7.28957843590374e-08,-0.1269073,0.422,0.589,0.001224722
PTPN18,7.31481512225601e-08,-0.013003159,0.208,0.306,0.001228962
NAAA,7.32378956243491e-08,-0.109878367,0.1,0.177,0.00123047
HDDC3,7.32812082215324e-08,0.005084867,0.047,0.075,0.001231198
ZCCHC3,7.36529572200226e-08,-0.055208018,0.023,0.06,0.001237443
SFMBT2,7.37779066631756e-08,-0.069156886,0.028,0.071,0.001239543
ZGPAT,7.52347329320555e-08,-0.207103437,0.096,0.202,0.001264019
MAPK14,7.56196663583417e-08,-0.031066986,0.059,0.106,0.001270486
GPR174,7.59458349073369e-08,0.038468747,0.111,0.152,0.001275966
MYO9B,7.6002938926895e-08,-0.136811222,0.142,0.255,0.001276925
ST3GAL4,7.73381534060269e-08,-0.06774734,0.033,0.077,0.001299358
CHTF8,7.79783027243944e-08,-0.040971141,0.054,0.101,0.001310113
CFAP298,7.82097862439467e-08,-0.106630341,0.094,0.173,0.001314003
NUDCD2,7.89623615827026e-08,-0.042855328,0.074,0.132,0.001326647
STRIP1,7.9048375665592e-08,-0.11907337,0.061,0.132,0.001328092
WAKMAR2,7.91316029037285e-08,-0.196137709,0.067,0.152,0.00132949
UBE2O,7.92791143245668e-08,-0.089462054,0.044,0.097,0.001331968
APBA3,8.00665744426554e-08,-0.022124728,0.047,0.086,0.001345199
VPS72,8.04567186223969e-08,-0.107938362,0.068,0.143,0.001351753
DTX3,8.04844819978026e-08,-0.124105559,0.042,0.098,0.00135222
SNAP29,8.05731092584558e-08,-0.043433667,0.069,0.125,0.001353709
RINL,8.06925848260365e-08,-0.015446997,0.077,0.128,0.001355716
MRPS5,8.08609825260631e-08,-0.087994906,0.087,0.163,0.001358545
CCNT2,8.08851945151695e-08,-0.083104322,0.07,0.146,0.001358952
ZNF564,8.09437613914308e-08,-0.051485352,0.025,0.06,0.001359936
MRPS11,8.14712602442601e-08,-0.035244267,0.067,0.116,0.001368799
TCF3,8.20490033610712e-08,-0.291376142,0.026,0.116,0.001378505
FBXO33,8.22745671766467e-08,-0.048021245,0.061,0.115,0.001382295
ZNF622,8.24625393965658e-08,0.049469306,0.073,0.102,0.001385453
NUTM2A-AS1,8.26532161557189e-08,0.040527384,0.135,0.187,0.001388657
CD59,8.30493580200626e-08,0.01534283,0.029,0.05,0.001395312
AC004865.2,8.30951546775847e-08,-0.052325932,0.062,0.12,0.001396082
MRPL57,8.32443650869405e-08,-0.173572149,0.144,0.261,0.001398589
AKT2,8.32772117057329e-08,-0.118821006,0.069,0.152,0.00139914
TMEM126B,8.33419208710188e-08,0.0171214,0.064,0.102,0.001400228
EIF5A2,8.49447914811253e-08,-0.033235633,0.032,0.068,0.001427157
IMMT,8.51559724791132e-08,-0.180105501,0.073,0.163,0.001430705
ZMYND19,8.54671969207348e-08,-0.126419873,0.025,0.078,0.001435934
BORCS5,8.54881267484465e-08,-0.024031737,0.062,0.114,0.001436286
GPBP1L1,8.5797503165829e-08,-0.139071485,0.07,0.149,0.001441484
NUS1,8.59348609127597e-08,0.067027462,0.057,0.084,0.001443792
NMT1,8.59505052937238e-08,0.106535758,0.107,0.133,0.001444054
P4HTM,8.68632433886097e-08,-0.119124596,0.067,0.135,0.001459389
RIC1,8.69203224489463e-08,0.125747433,0.094,0.1,0.001460348
TNFAIP3,8.71966228229419e-08,0.04044244,0.56,0.674,0.00146499
GCH1,8.77642495258865e-08,-0.127063032,0.054,0.131,0.001474527
MFSD8,8.789404467697e-08,-0.067632443,0.039,0.09,0.001476708
EID2,8.79149146058981e-08,-0.127380266,0.028,0.086,0.001477058
CDC37L1,8.81334761707321e-08,-0.11328056,0.041,0.095,0.001480731
PRELID3B,8.83600413544196e-08,-0.135144532,0.075,0.163,0.001484537
COMMD5,8.90373158913239e-08,0.00778363,0.055,0.093,0.001495916
COQ8A,8.91903220443621e-08,-0.095354599,0.027,0.076,0.001498487
STAT5A,8.93629263265045e-08,-0.17420151,0.035,0.104,0.001501387
TTC31,8.94390392749762e-08,-0.036290664,0.034,0.076,0.001502665
BLOC1S6,8.99707756838643e-08,-0.063061936,0.092,0.168,0.001511599
TMEM167B,9.13722063267523e-08,0.047837331,0.065,0.1,0.001535144
MPPE1,9.18400130619575e-08,-0.087583854,0.1,0.181,0.001543004
FASTK,9.20631990540783e-08,-0.055288797,0.094,0.163,0.001546754
ANKH,9.25950071589837e-08,-0.09663242,0.04,0.094,0.001555689
TM2D3,9.29375121981573e-08,-0.09079301,0.059,0.132,0.001561443
HMCES,9.34195607800368e-08,-0.11427307,0.072,0.156,0.001569542
CTSA,9.36456160987225e-08,0.047364777,0.105,0.14,0.00157334
TRPT1,9.37629827124904e-08,0.000783627,0.074,0.114,0.001575312
HDGFL2,9.43988208058989e-08,-0.177212781,0.042,0.126,0.001585995
NUDT2,9.45786073353393e-08,0.030303141,0.047,0.07,0.001589015
CBX1,9.4606042389345e-08,0.107697731,0.092,0.114,0.001589476
NAA60,9.47345013672431e-08,-0.01921495,0.066,0.118,0.001591634
BBX,9.4795719288532e-08,0.008207908,0.155,0.222,0.001592663
GKAP1,9.52691336007417e-08,-0.147796979,0.042,0.104,0.001600617
CEMIP2,9.54203164894617e-08,0.258082596,0.111,0.099,0.001603157
XPA,9.54598878660699e-08,0.075981076,0.112,0.152,0.001603822
ANXA4,9.59726814066199e-08,-0.036559895,0.057,0.102,0.001612437
ANAPC4,9.6751154866731e-08,-0.121543152,0.041,0.103,0.001625516
CEBPD,9.74735583752851e-08,0.017347844,0.093,0.133,0.001637653
PLEKHG3,9.77249319357284e-08,-0.11320907,0.109,0.208,0.001641877
TMEM19,9.79364948373479e-08,-0.042734323,0.029,0.068,0.001645431
SLMAP,9.79694020816709e-08,-0.16965351,0.059,0.142,0.001645984
CCL4L2,9.8343461113654e-08,-1.131999082,0.046,0.173,0.001652268
PAF1,9.85277262099108e-08,-0.034553081,0.079,0.138,0.001655364
RABGGTA,9.86149703357984e-08,-0.066402499,0.059,0.118,0.00165683
TXNDC5,9.94615933902668e-08,-0.220731302,0.01,0.077,0.001671054
HDGF,1.00113685380567e-07,-0.074721113,0.122,0.204,0.00168201
SNRPN,1.01306131134134e-07,-0.147896771,0.087,0.171,0.001702044
PPA2,1.01462763466686e-07,0.012219061,0.072,0.108,0.001704676
PRPF6,1.01785081106978e-07,-0.121814896,0.122,0.208,0.001710091
CD44,1.02238067128215e-07,0.079103911,0.411,0.525,0.001717702
TWF1,1.02248516110277e-07,-0.043993143,0.098,0.167,0.001717877
POLM,1.03009127334222e-07,-0.067745525,0.035,0.081,0.001730656
ILRUN,1.03607540769626e-07,0.004912242,0.081,0.135,0.00174071
ADGRG5,1.036200971181e-07,-0.160992857,0.07,0.158,0.001740921
TRADD,1.05103057370898e-07,0.05561305,0.138,0.193,0.001765836
POM121C,1.05130383395397e-07,-0.055120189,0.066,0.118,0.001766296
NUP153,1.05458538153718e-07,-0.07442593,0.047,0.103,0.001771809
POMGNT1,1.0546358593656e-07,-0.062943987,0.032,0.071,0.001771894
LRCH4,1.05594365256281e-07,-0.048574218,0.071,0.129,0.001774091
ASCC2,1.05613055329664e-07,-0.12927574,0.075,0.159,0.001774405
BTBD7,1.06394747448018e-07,-0.130163605,0.034,0.087,0.001787538
SEL1L,1.06539216849953e-07,-0.091361259,0.079,0.155,0.001789965
SLC25A42,1.06659868360776e-07,-0.118677412,0.04,0.108,0.001791992
SIN3A,1.06906632636456e-07,0.015562123,0.086,0.135,0.001796138
RTCA,1.08215892768686e-07,-0.146841957,0.068,0.147,0.001818135
MRPS16,1.08391694324467e-07,-0.042169216,0.077,0.134,0.001821089
LUC7L,1.08401875750933e-07,-0.03641349,0.111,0.176,0.00182126
AC087623.2,1.08620397830938e-07,-0.235597107,0.025,0.096,0.001824931
PSTPIP2,1.08662211071217e-07,0.044958563,0.057,0.084,0.001825634
PLEKHA5,1.09360671502184e-07,-0.096213748,0.031,0.078,0.001837369
ACAT2,1.09435299234449e-07,-0.16443836,0.038,0.105,0.001838622
FBXL5,1.09882570082834e-07,-0.223077555,0.095,0.215,0.001846137
CWC22,1.10673623894808e-07,-0.100991684,0.053,0.115,0.001859428
NOC2L,1.10871423454907e-07,-0.130273177,0.076,0.157,0.001862751
LTN1,1.11474748236358e-07,-0.096177743,0.064,0.123,0.001872887
PDK3,1.11585045048665e-07,-0.034088207,0.061,0.106,0.00187474
AGPAT4,1.12020342788598e-07,0.027445794,0.063,0.101,0.001882054
CRCP,1.12621790101413e-07,-0.071010824,0.054,0.113,0.001892159
NBR1,1.13098703954429e-07,-0.203656624,0.074,0.178,0.001900171
IVNS1ABP,1.13523939929844e-07,-0.165443443,0.107,0.21,0.001907316
DYRK1A,1.1400587523423e-07,-0.126345143,0.064,0.133,0.001915413
C1orf50,1.14342984125662e-07,-0.055944277,0.03,0.071,0.001921076
CXorf38,1.15153871767117e-07,-0.028341042,0.061,0.106,0.0019347
PEX11B,1.1523278117613e-07,-0.085153117,0.032,0.078,0.001936026
KIAA0232,1.15327319323847e-07,-0.050083856,0.053,0.099,0.001937614
TMEM39A,1.15424923179118e-07,-0.059029328,0.038,0.08,0.001939254
DUSP28,1.15606413661013e-07,-0.020523614,0.045,0.093,0.001942303
AKIRIN2,1.15924930183208e-07,-0.08062546,0.128,0.222,0.001947655
RPS13,1.16489351434178e-07,0.130930377,0.988,0.989,0.001957138
ZNHIT3,1.16617487604922e-07,-0.009648707,0.093,0.143,0.00195929
VAMP7,1.17218584358085e-07,-0.136055788,0.042,0.114,0.001969389
EXOSC10,1.18470700086229e-07,-0.244062518,0.068,0.175,0.001990426
IFNG,1.18538189597584e-07,-1.06295121,0.12,0.394,0.00199156
USP14,1.18674135903901e-07,-0.2493514,0.072,0.185,0.001993844
SPTY2D1,1.1885791379364e-07,0.073395683,0.075,0.097,0.001996932
FAM160B1,1.19112834600091e-07,0.051864448,0.091,0.126,0.002001215
VPS26B,1.19166643224737e-07,-0.275822372,0.163,0.325,0.002002119
PARVG,1.20928260356896e-07,0.130306067,0.131,0.171,0.002031716
MRPL12,1.21516992337684e-07,0.063772427,0.063,0.085,0.002041607
PPM1M,1.23997272105774e-07,-0.061102093,0.118,0.204,0.002083278
MTA1,1.24528114136694e-07,-0.141797422,0.048,0.121,0.002092197
KATNA1,1.25260484694052e-07,-0.140090183,0.052,0.121,0.002104501
ARRDC3,1.25447819515947e-07,-0.125081889,0.085,0.165,0.002107649
NAGK,1.25466338202007e-07,-0.023162602,0.048,0.088,0.00210796
RWDD3,1.25723566092386e-07,-0.073507197,0.066,0.125,0.002112282
RARA,1.26398407031094e-07,-0.089668142,0.04,0.09,0.00212362
KLHL28,1.2696091216477e-07,-0.09220013,0.081,0.147,0.00213307
SETDB1,1.27183644489224e-07,0.073698463,0.054,0.074,0.002136812
AGO2,1.27592206084479e-07,-0.049520777,0.055,0.104,0.002143677
ELP2,1.28380208846368e-07,-0.215573691,0.044,0.128,0.002156916
SMAGP,1.28786343292745e-07,-0.017257372,0.038,0.067,0.002163739
POLR2D,1.3030415837793e-07,-0.071896775,0.051,0.109,0.00218924
WDR70,1.30612954076044e-07,0.13156266,0.068,0.074,0.002194428
HACD3,1.30617308087746e-07,-0.133567519,0.055,0.123,0.002194501
OXCT1,1.32490884547201e-07,-0.111996988,0.048,0.111,0.002225979
MAP3K11,1.32901936833931e-07,-0.153177655,0.043,0.116,0.002232885
ARID1B,1.32914667221318e-07,-0.072497149,0.107,0.185,0.002233099
CCAR1,1.33247061518676e-07,-0.041151228,0.126,0.212,0.002238684
CDC40,1.33881898949471e-07,-0.170952476,0.114,0.225,0.00224935
NANS,1.35804682341531e-07,-0.077185705,0.023,0.057,0.002281654
HIST1H4C,1.36596133348926e-07,-0.058609329,0.348,0.491,0.002294952
RPP30,1.36834493343991e-07,-0.094170112,0.048,0.11,0.002298956
CHMP1B,1.37341091921894e-07,-0.508875397,0.07,0.234,0.002307468
LRPPRC,1.37733228605923e-07,-0.050412082,0.091,0.165,0.002314056
MADD,1.38997613032347e-07,-0.103282053,0.063,0.135,0.002335299
ABHD5,1.397249099087e-07,-0.168101901,0.032,0.101,0.002347518
CEP104,1.40683591778578e-07,-0.10260308,0.042,0.098,0.002363625
HIC2,1.40756470166359e-07,-0.062558994,0.029,0.065,0.002364849
PPP2R5D,1.41307769385848e-07,-0.178845375,0.039,0.114,0.002374112
SLC25A46,1.41795043232308e-07,-0.048525651,0.056,0.11,0.002382299
EGLN1,1.4209046191653e-07,-0.08687549,0.078,0.145,0.002387262
ABHD16A,1.42280631437981e-07,-0.110695049,0.067,0.138,0.002390457
TASOR,1.42790700588649e-07,0.075856287,0.166,0.214,0.002399027
ORMDL2,1.43674604649907e-07,-0.003537051,0.066,0.115,0.002413877
ZNF430,1.44339384321069e-07,-0.069996848,0.062,0.118,0.002425046
ZDHHC6,1.45051033125576e-07,-0.049160612,0.085,0.141,0.002437002
RAC2,1.45356987195415e-07,-0.211476765,0.755,0.9,0.002442143
NNT,1.45654723835762e-07,0.082675414,0.073,0.106,0.002447145
FAM32A,1.45720424845634e-07,-0.106941105,0.107,0.203,0.002448249
RPL26,1.45943489314546e-07,0.063889539,0.995,0.998,0.002451997
WASHC4,1.46662686912698e-07,0.042783481,0.064,0.084,0.00246408
HIRIP3,1.48632095971778e-07,-0.001484484,0.045,0.07,0.002497168
MT1F,1.49115704305438e-07,-0.037735401,0.082,0.143,0.002505293
C5orf15,1.49155561536466e-07,0.009282019,0.038,0.065,0.002505963
CARD19,1.49680667074352e-07,-0.016414716,0.06,0.101,0.002514785
GNA13,1.49812557124232e-07,-0.09091362,0.117,0.205,0.002517001
PPP5C,1.50093212049186e-07,-0.08242253,0.095,0.17,0.002521716
ARID4A,1.5035319810879e-07,-0.137897594,0.094,0.185,0.002526084
TBC1D14,1.50572411811443e-07,0.037570143,0.079,0.116,0.002529767
RNF145,1.50599674169607e-07,0.252003967,0.124,0.116,0.002530225
TMEM250,1.50627609063021e-07,-0.167633284,0.062,0.152,0.002530694
AGFG2,1.52039149401617e-07,-0.053550049,0.04,0.092,0.00255441
AFDN,1.52520459011735e-07,-0.224887505,0.025,0.096,0.002562496
UROS,1.52578836902806e-07,-0.130883955,0.08,0.163,0.002563477
KIAA0319L,1.54076715715584e-07,-0.077457741,0.039,0.084,0.002588643
WARS,1.55984102406541e-07,-0.060032815,0.045,0.083,0.002620689
DPY19L1,1.57790260173792e-07,-0.117835912,0.016,0.063,0.002651034
PSMD12,1.58911410773187e-07,-0.112488286,0.076,0.154,0.002669871
C2orf49,1.5931545859533e-07,0.117765289,0.062,0.067,0.002676659
POM121,1.6125292016738e-07,-0.085235127,0.081,0.144,0.00270921
MTIF3,1.62146057799694e-07,-0.033600574,0.083,0.139,0.002724216
PHKB,1.6255506085524e-07,-0.028351712,0.056,0.096,0.002731088
MATR3.1,1.62835131538442e-07,-0.069130257,0.068,0.126,0.002735793
LAMP2,1.63188932240272e-07,-0.018720145,0.055,0.104,0.002741737
RTN3,1.65364452111168e-07,-0.10781329,0.114,0.219,0.002778288
MTFMT,1.6542189734604e-07,0.020347983,0.042,0.063,0.002779253
RAB28,1.66341199270427e-07,-0.019411585,0.049,0.086,0.002794698
CARD11,1.66522908981854e-07,-0.090748408,0.109,0.196,0.002797751
RNF146,1.66924636050066e-07,-0.103345962,0.028,0.077,0.002804501
NORAD,1.67135605233643e-07,-0.136885867,0.096,0.193,0.002808045
ZFP36L2,1.67284582189844e-07,-0.191059412,0.74,0.885,0.002810548
TMEM106B,1.67875391404592e-07,-0.062853587,0.059,0.104,0.002820474
ZC3H18,1.68512826398944e-07,-0.129239911,0.087,0.167,0.002831184
CD8B2,1.69011648855657e-07,0.110250349,0.053,0.057,0.002839565
ERGIC1,1.69728980839566e-07,-0.162676098,0.058,0.134,0.002851617
KLHL7,1.71532257862895e-07,-0.030201588,0.038,0.077,0.002881913
TBC1D19,1.71843203026727e-07,-0.001821212,0.046,0.07,0.002887138
PSMD5,1.7243297332841e-07,-0.093516334,0.023,0.068,0.002897046
FRAT2,1.72710984031135e-07,-0.099071585,0.035,0.086,0.002901717
MAN2B2,1.73035270608902e-07,-0.120379023,0.064,0.135,0.002907166
GON7,1.73220338899921e-07,-0.10022362,0.027,0.075,0.002910275
HIST1H1E,1.73716535386524e-07,0.478932786,0.592,0.602,0.002918612
USP4,1.74140297463755e-07,-0.175818661,0.089,0.187,0.002925731
ANO6,1.74593199748449e-07,0.038385844,0.081,0.116,0.00293334
TLNRD1,1.75326865642994e-07,-0.041708966,0.041,0.085,0.002945667
PBDC1,1.77035762552827e-07,-0.153058413,0.073,0.162,0.002974378
GTF2I,1.77395182930659e-07,-0.06914229,0.124,0.214,0.002980416
TOR1A,1.77989308507582e-07,-0.061089466,0.064,0.123,0.002990398
TRERF1,1.78488407538432e-07,0.065834409,0.072,0.102,0.002998784
POLDIP3,1.78672849273658e-07,-0.161998209,0.061,0.147,0.003001883
HIPK1,1.7907747882525e-07,-0.182034762,0.054,0.144,0.003008681
IL17RA,1.79125017358511e-07,-0.041926934,0.056,0.104,0.003009479
PDLIM5,1.80928627825361e-07,-0.052896699,0.07,0.121,0.003039782
ANAPC13,1.82047986542993e-07,0.028113158,0.07,0.107,0.003058588
STAU2,1.826935279784e-07,0.05870381,0.043,0.058,0.003069434
CFDP1,1.82968628933463e-07,0.143785275,0.122,0.154,0.003074056
TMUB2,1.83353381291457e-07,-0.037950003,0.07,0.127,0.00308052
CFAP410,1.84033830267139e-07,0.00133974,0.061,0.104,0.003091952
PPCS,1.86269241439092e-07,-0.021143544,0.148,0.229,0.00312951
CHID1,1.86371320028817e-07,-0.011191808,0.046,0.076,0.003131225
CBFB,1.87819098512598e-07,-0.084162962,0.075,0.153,0.003155549
CASC4,1.88325919739618e-07,0.051065846,0.083,0.117,0.003164064
GID8,1.8887865088783e-07,-0.102043682,0.086,0.163,0.00317335
LTBP4,1.90637661010682e-07,-0.238374151,0.093,0.214,0.003202903
DCAF12,1.90797197358738e-07,-0.011947951,0.041,0.069,0.003205584
RUSC1,1.91859414059333e-07,-0.125181273,0.042,0.105,0.00322343
RNFT1,1.91989674980336e-07,-0.079726409,0.059,0.113,0.003225619
CHMP2B,1.92389818091223e-07,-0.084679513,0.057,0.114,0.003232341
CS,1.93718742961508e-07,-0.191120243,0.078,0.179,0.003254669
LETM1,1.94256495119406e-07,-0.035200604,0.032,0.069,0.003263703
MTERF2,1.94704763552827e-07,-0.036519623,0.033,0.065,0.003271235
ZKSCAN1,1.9484015481248e-07,0.050078056,0.086,0.114,0.003273509
EP300,1.95561453386648e-07,-0.050216962,0.077,0.141,0.003285628
ZCCHC7,1.96227196481116e-07,0.02517942,0.085,0.135,0.003296813
MIB2,1.97412671063955e-07,-0.063285843,0.119,0.204,0.00331673
NME4,1.98136497082757e-07,0.043358953,0.082,0.119,0.003328891
DBF4,1.98252042893078e-07,-0.05371996,0.069,0.131,0.003330833
PCYT2,1.99059707701822e-07,-0.182945958,0.041,0.119,0.003344402
GATC,2.00062279952926e-07,0.024466987,0.033,0.053,0.003361246
MTERF4,2.00401630000252e-07,-0.029124517,0.07,0.114,0.003366948
GART,2.02984505997271e-07,-0.168769166,0.036,0.104,0.003410343
KIF21B,2.03553923751517e-07,-0.020242968,0.103,0.16,0.003419909
