Supplementary Data 2C. Differential gene expression in CD8A+ T cells at pre-treatment vs 12 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
FLYWCH2,0.070788645,0.081985087,0.113,0.088,1
PSMB6,0.070895938,-0.041181077,0.388,0.384,1
WDSUB1,0.070904057,-0.063843551,0.042,0.057,1
PINK1,0.071018359,0.091215532,0.104,0.072,1
DDX46,0.071095,0.059779675,0.439,0.378,1
SNAPC3,0.071646428,0.044146215,0.059,0.051,1
PSMG4,0.071694028,-0.104453861,0.1,0.127,1
ZNF506,0.071896299,-0.05581853,0.075,0.092,1
RHBDD2,0.0721092,-0.045865542,0.196,0.199,1
RUFY1,0.072236921,-0.031861794,0.113,0.102,1
GAMT,0.072345834,-0.064823954,0.067,0.085,1
KLHL9,0.072466586,-0.103903883,0.102,0.126,1
RASSF1,0.072478064,0.071484969,0.573,0.561,1
C5orf15,0.072516243,-0.010156453,0.065,0.06,1
LSM6,0.072566242,-0.02640625,0.206,0.22,1
HGSNAT,0.072743859,0.059501298,0.104,0.077,1
ZNHIT3,0.072773582,-0.073287223,0.143,0.164,1
PACS1,0.07282951,0.088328999,0.273,0.247,1
RPN2,0.072884699,0.029432412,0.449,0.444,1
KXD1,0.072933351,-0.078344364,0.261,0.276,1
RPL11,0.0729705,-0.057706094,0.998,1,1
AGFG1,0.073106793,0.082548825,0.117,0.086,1
MIB2,0.073274394,-0.067930704,0.204,0.226,1
KMT2C,0.073308321,0.027023384,0.242,0.232,1
ATG14,0.073391707,-0.090026204,0.082,0.094,1
LRRC41,0.073474555,0.058852386,0.092,0.066,1
APPL2,0.073516751,0.09714205,0.087,0.059,1
KLHL18,0.073520254,0.09023745,0.071,0.052,1
TMEM219,0.073604746,-0.087161219,0.344,0.36,1
E2F3,0.073765957,0.046975814,0.083,0.079,1
ATP5F1B,0.073779106,0.220200352,0.705,0.614,1
CDC42,0.073803713,-0.017348384,0.768,0.757,1
DNAJC15,0.073877452,0.007532093,0.194,0.161,1
ARAP1,0.073879577,0.040727071,0.106,0.077,1
SLC38A1,0.073975519,0.110576688,0.354,0.311,1
UTP23,0.074222278,-0.093952666,0.126,0.146,1
TNIP2,0.074232206,-0.036968174,0.16,0.155,1
LHPP,0.074436957,-0.058193964,0.08,0.094,1
TAOK1,0.074438562,0.082088537,0.108,0.078,1
SIN3B,0.074534083,-0.051983279,0.065,0.072,1
CORO7,0.074559631,0.10845591,0.242,0.2,1
MRPL3,0.074608592,-0.028259548,0.14,0.155,1
PECAM1,0.074681943,-0.097492885,0.041,0.064,1
BCL2A1,0.074847904,-0.090928716,0.077,0.096,1
PPIL2,0.075064879,-0.090339375,0.099,0.12,1
TRAM1,0.075132281,-0.050274962,0.45,0.451,1
BCCIP,0.075196975,-0.067912551,0.182,0.19,1
FLOT2,0.0752559,0.012784112,0.335,0.333,1
GAK,0.075507269,0.092495136,0.184,0.146,1
ENDOD1,0.07572727,-0.084490287,0.069,0.083,1
LCORL,0.075875212,0.094603161,0.073,0.049,1
YME1L1,0.075877023,0.159623207,0.393,0.329,1
DCAF11,0.076072956,0.0744168,0.223,0.177,1
RDH11,0.076182024,0.115149131,0.146,0.12,1
NBDY,0.076192335,-0.107137776,0.156,0.185,1
MARCH2,0.076201384,-0.044398555,0.14,0.159,1
UBE3C,0.076294295,-0.012609892,0.106,0.113,1
PEX3,0.076366271,-0.082541605,0.052,0.067,1
EMC2,0.076445365,-0.047030747,0.063,0.069,1
TADA2B,0.076536596,-0.032604918,0.11,0.12,1
CBL,0.076586421,0.077934364,0.095,0.085,1
TERF2IP,0.076661758,-0.055436783,0.47,0.487,1
G3BP2,0.076788162,0.118540831,0.396,0.328,1
NDUFB4,0.077111391,-0.069245197,0.43,0.438,1
CD247,0.077125368,0.100089169,0.65,0.623,1
DIPK2A,0.077291269,0.085034129,0.053,0.029,1
RNF144A,0.077369155,-0.043662946,0.05,0.064,1
KCTD20,0.077423953,-0.038475529,0.084,0.1,1
RBM43,0.077519142,-0.092011048,0.071,0.094,1
LYRM7,0.077564205,-0.026942443,0.037,0.05,1
MBIP,0.077592817,-0.025009964,0.068,0.064,1
SAP30,0.077654814,-0.008282574,0.106,0.109,1
GBP1,0.077679594,0.147440159,0.186,0.14,1
SOCS4,0.077793758,-0.029976768,0.061,0.06,1
SEC24B,0.077829604,0.054212377,0.124,0.094,1
PSME2,0.077840103,0.021370815,0.641,0.629,1
SLC1A5,0.077852227,0.086970273,0.079,0.048,1
RAMAC,0.077879868,-0.028588203,0.122,0.132,1
OTUB1,0.07790317,-0.032485762,0.44,0.445,1
HLA-F,0.077907278,-0.032938392,0.645,0.659,1
PIP4P1,0.078026312,0.109012828,0.159,0.126,1
MMGT1,0.078057029,0.050360533,0.154,0.124,1
WRAP53,0.078099227,0.086660965,0.059,0.038,1
RALGAPA1,0.078217243,0.115107593,0.219,0.183,1
QTRT1,0.078236964,-0.0247125,0.106,0.12,1
RPL5,0.078367692,-0.07317762,0.982,0.988,1
PDHA1,0.078393483,-0.005880534,0.109,0.115,1
GLG1,0.078420654,0.097129664,0.4,0.359,1
PNKP,0.078450807,-0.090160586,0.153,0.175,1
FGD3,0.07856838,-0.088062387,0.271,0.274,1
SERINC1,0.078621561,0.029787586,0.368,0.366,1
DNAAF2,0.078650618,0.132474442,0.217,0.169,1
PLEC,0.078746106,0.068580654,0.148,0.129,1
KIF21A,0.078880896,0.11070004,0.167,0.126,1
PTPN11,0.078888795,0.015227288,0.156,0.13,1
PTGER4,0.07894442,0.020882671,0.25,0.254,1
SREK1IP1,0.078970949,-0.115314592,0.153,0.171,1
IFT27,0.07899683,-0.047749768,0.056,0.071,1
GALNT7,0.079104971,-0.01292688,0.045,0.055,1
ST13,0.079157371,0.098094047,0.438,0.383,1
ATG5,0.079171431,0.02940701,0.187,0.185,1
SNHG16,0.079176182,-0.10313735,0.295,0.317,1
TMEM216,0.079400679,-0.021986547,0.065,0.066,1
STAU2,0.079453512,-0.038311625,0.058,0.062,1
LUC7L3,0.079482265,-0.12777357,0.377,0.412,1
ARAF,0.079554999,0.09077604,0.167,0.13,1
NLRP1,0.079710946,-0.001810859,0.242,0.255,1
LINC02084,0.079717293,-0.05454978,0.121,0.126,1
CNOT1,0.079854296,-0.035153756,0.175,0.192,1
GPALPP1,0.079914876,-0.02861339,0.057,0.07,1
PLD3,0.080133934,0.012261289,0.204,0.213,1
CDKN2D,0.080146309,-0.057378694,0.388,0.396,1
CLASP1,0.080175588,0.029028645,0.063,0.046,1
UBXN11,0.080255163,-0.138550587,0.093,0.12,1
PDZD4,0.08025608,-0.118740277,0.057,0.079,1
FCHO1,0.080359647,0.042981227,0.077,0.062,1
EFCAB2,0.080431303,0.079731653,0.071,0.054,1
BISPR,0.080443015,-0.039001647,0.081,0.088,1
UBXN7,0.080589257,0.107612364,0.114,0.081,1
HOOK3,0.080674336,0.034977166,0.153,0.127,1
LINC01184,0.080691798,-0.07707767,0.06,0.075,1
PFKP,0.080762159,0.073025609,0.125,0.107,1
MED28,0.080846127,-0.097346204,0.126,0.135,1
LRRC58,0.081030506,0.041420932,0.078,0.071,1
NCOA5,0.081406869,-0.059872608,0.045,0.056,1
ZBTB25,0.081465894,-0.073921719,0.12,0.124,1
SNRPB2,0.081516494,0.011303464,0.246,0.251,1
ANKRD26,0.081540756,0.085192235,0.05,0.034,1
TADA3,0.081573119,-0.031056609,0.261,0.267,1
HBS1L,0.081773338,-0.089320193,0.106,0.127,1
TMEM35B,0.081819807,-0.040399755,0.25,0.251,1
CTSZ,0.081908509,-0.049271696,0.05,0.069,1
NAA30,0.081971056,-0.037800861,0.056,0.059,1
SLC2A4RG,0.082049771,-0.031473666,0.377,0.367,1
MT1F,0.082107206,-0.058652936,0.143,0.145,1
RFNG,0.082371974,-0.081456098,0.069,0.093,1
GABPB2,0.082531863,-0.038584588,0.045,0.058,1
TRMT61B,0.082618802,-0.081354152,0.077,0.094,1
FBXO42,0.082689577,-0.077391635,0.081,0.097,1
MAGOHB,0.082697228,0.011451378,0.066,0.072,1
FOXN2,0.082766139,0.023339656,0.171,0.169,1
HIC2,0.083128436,0.055740448,0.065,0.043,1
TMEM181,0.083236784,0.105379501,0.13,0.098,1
ATP5F1E,0.083294676,-0.057588204,0.92,0.925,1
GYPC,0.083319833,-0.079363988,0.531,0.553,1
PSMB7,0.083511383,-0.043617503,0.194,0.199,1
TGIF1,0.083566691,0.115330685,0.153,0.122,1
C4orf3,0.083646968,-0.026233207,0.459,0.459,1
NR2C1,0.083787899,-0.102782463,0.056,0.075,1
CENPT,0.083894668,-0.044208402,0.189,0.212,1
RNF7,0.084213766,-0.064989049,0.388,0.392,1
SHLD1,0.084372652,-0.051731435,0.037,0.052,1
ESS2,0.084574718,-0.037021895,0.055,0.058,1
NACA,0.084715687,-0.025044812,0.985,0.991,1
ELL2,0.084738481,0.052688927,0.058,0.038,1
NIT1,0.084745696,-0.081190446,0.077,0.092,1
VPS33A,0.084756678,0.018057422,0.125,0.124,1
BFAR,0.084924907,-0.036286166,0.17,0.183,1
RBM6,0.084925104,0.106734281,0.239,0.203,1
TRIM4,0.084939452,-0.05759606,0.148,0.165,1
GMPPA,0.085306186,0.016263667,0.079,0.083,1
RUNX3,0.085434871,0.071619827,0.334,0.295,1
KIDINS220,0.085442974,0.059613881,0.144,0.109,1
TKT,0.085539273,0.142923189,0.302,0.248,1
SARS,0.085620937,0.145357297,0.252,0.195,1
NUP107,0.085646481,-0.072079559,0.099,0.117,1
UBTF,0.085721885,0.046644029,0.265,0.254,1
BLOC1S1,0.085736937,0.161536722,0.485,0.412,1
FAM91A1,0.085809481,-0.057007083,0.061,0.075,1
PSMB9,0.085846985,0.031268324,0.771,0.762,1
PTTG1,0.085968926,-0.051855937,0.069,0.075,1
JPT1,0.085982298,-0.028812248,0.263,0.255,1
ECI2,0.086116252,-0.077763122,0.121,0.13,1
PPM1G,0.086130192,0.129900623,0.373,0.313,1
SSH1,0.086569965,-0.017723602,0.069,0.062,1
MED12,0.086589034,0.083947578,0.059,0.038,1
TSC22D4,0.086610461,-0.033803621,0.433,0.41,1
ARRDC2,0.086690174,-0.030510637,0.186,0.198,1
SPTBN1,0.086796252,-0.069899893,0.134,0.133,1
GLA,0.086857585,0.091937053,0.062,0.038,1
PMAIP1,0.086895315,0.016934581,0.065,0.07,1
MAP3K11,0.086898856,-0.028144349,0.116,0.128,1
APOBEC3C,0.087054624,-0.037061165,0.217,0.226,1
MRPS18C,0.08716814,-0.055313636,0.126,0.143,1
SNRPD1,0.087352374,-0.042567824,0.24,0.253,1
PIGP,0.087393489,-0.06596766,0.063,0.076,1
MKNK2,0.087572695,0.153827194,0.436,0.363,1
SLC3A2,0.08757697,0.16329619,0.335,0.285,1
UTP18,0.087628023,-0.02156771,0.107,0.116,1
CTSB,0.087783904,-0.067038164,0.126,0.143,1
ANXA2R,0.087810192,0.0216828,0.349,0.351,1
WWP2,0.087906605,-0.04516271,0.102,0.107,1
DUT,0.088018846,-0.091933775,0.288,0.315,1
MCFD2,0.088351025,-0.047224024,0.064,0.081,1
VPS39,0.08837582,0.089333227,0.123,0.093,1
POLG,0.088483841,0.095435,0.124,0.091,1
COPB2,0.088571575,0.101691872,0.17,0.125,1
MHENCR,0.08859238,-0.099153959,0.069,0.088,1
GLE1,0.088637558,0.086670509,0.082,0.056,1
MTMR6,0.088740423,0.002775406,0.079,0.087,1
ASXL2,0.088760396,0.05838728,0.137,0.115,1
RPL39L,0.088889734,-0.049350659,0.044,0.051,1
VCP,0.088986967,0.141246612,0.542,0.486,1
CBFA2T2,0.089039777,-0.083509568,0.082,0.103,1
MRPS10,0.089106854,-0.072237907,0.129,0.136,1
YARS2,0.089207197,0.011654835,0.067,0.069,1
PDIA3,0.089263796,0.11733902,0.736,0.699,1
FADS3,0.089348941,0.088263235,0.05,0.029,1
ZSWIM6,0.089639544,0.078213496,0.068,0.047,1
RER1,0.089721833,0.019977718,0.309,0.309,1
UFC1,0.089746381,-0.007326818,0.487,0.492,1
GMDS-DT,0.08976043,-0.033510812,0.044,0.057,1
MRPS18A,0.090027678,-0.076579626,0.061,0.08,1
C11orf58,0.090264044,-0.037032827,0.459,0.469,1
ATG12,0.090350423,-0.046087759,0.219,0.231,1
CNOT6,0.090556735,0.091865043,0.068,0.045,1
CSNK1E,0.090647873,-0.010933009,0.124,0.107,1
EEF1A1,0.090699377,0.025649459,0.999,0.999,1
LANCL1,0.090801132,-0.074142154,0.075,0.088,1
ZNF808,0.091136965,-0.013764636,0.102,0.114,1
GPANK1,0.09132613,0.07887351,0.071,0.057,1
PIK3R5,0.091403385,0.153442477,0.288,0.225,1
CCP110,0.091406738,0.063768894,0.055,0.037,1
TFDP1,0.091487328,0.024363574,0.153,0.129,1
USP42,0.091598275,0.004149089,0.103,0.084,1
HMGN1,0.091649644,-0.036413218,0.504,0.489,1
MIAT,0.09169067,-0.159805503,0.147,0.168,1
GRK2,0.091757242,0.116613253,0.532,0.459,1
IFNAR1,0.091965552,-0.029195125,0.125,0.115,1
KPNA1,0.092045373,-0.036822725,0.11,0.122,1
CDV3,0.092155878,0.092430718,0.462,0.422,1
ACSF3,0.092255337,0.013997402,0.088,0.089,1
COMMD3,0.092320687,-0.086534513,0.185,0.206,1
P4HA1,0.092371324,0.069974514,0.074,0.049,1
SDHAF1,0.092481812,-0.070114988,0.078,0.095,1
MTX2,0.092574601,-0.068840168,0.051,0.064,1
TRIP12,0.092619379,0.053048394,0.151,0.132,1
SPTAN1,0.092647775,0.099792849,0.355,0.319,1
DGKQ,0.092815456,0.012839184,0.107,0.091,1
SRPRB,0.093067343,-0.042065526,0.127,0.141,1
ATP5PF,0.093084551,-0.039842949,0.444,0.451,1
IFITM2,0.093106695,-0.001020152,0.828,0.828,1
EIF6,0.093346667,-0.037305929,0.228,0.224,1
DLGAP4,0.093357565,-0.087330399,0.076,0.093,1
MTMR2,0.093459161,-0.037964175,0.047,0.059,1
USP24,0.093464789,0.107726882,0.184,0.145,1
TRAPPC2,0.093538005,-0.05256236,0.087,0.089,1
TUBB2A,0.093694638,0.152358342,0.149,0.107,1
SCAF11,0.093698175,0.039695592,0.392,0.39,1
MBNL1,0.093743825,-0.091073587,0.678,0.689,1
COMMD4,0.093762949,-0.055550781,0.126,0.14,1
CSK,0.093899468,0.085110751,0.594,0.571,1
PPTC7,0.093902116,0.037782297,0.068,0.062,1
ZDHHC6,0.094147385,-0.045674202,0.141,0.158,1
INTS8,0.094281542,0.092548858,0.079,0.055,1
CHID1,0.094282432,-0.080520449,0.076,0.094,1
COQ7,0.094598615,0.089224356,0.075,0.049,1
SRP19,0.095025714,0.103507938,0.235,0.205,1
SSRP1,0.095339238,-0.054816145,0.173,0.187,1
REV1,0.095600398,-0.094546076,0.097,0.115,1
VHL,0.095691659,-0.045717943,0.174,0.189,1
TMEM126B,0.095812328,-0.047762664,0.102,0.115,1
SFSWAP,0.095815787,-0.04216613,0.211,0.225,1
CDK6,0.09585604,-0.01784495,0.14,0.154,1
CDK8,0.095867045,0.047253139,0.062,0.042,1
TCEA1,0.095906365,-0.069795631,0.5,0.47,1
TP53I13,0.096131433,-0.09560092,0.199,0.224,1
NIFK-AS1,0.096201604,0.078716834,0.052,0.036,1
USP14,0.096249412,0.080027493,0.185,0.155,1
AL135925.1,0.09631648,0.091346661,0.077,0.052,1
CASP3,0.09651354,-0.030853894,0.075,0.075,1
ELOC,0.096574829,-0.055566148,0.267,0.269,1
CDC27,0.096732895,0.092775369,0.153,0.127,1
KIF20B,0.096791673,0.087137693,0.077,0.056,1
THOC3,0.096902245,-0.076569776,0.114,0.135,1
MFN2,0.096963484,0.079498041,0.069,0.043,1
GARS,0.09697968,0.066044725,0.148,0.136,1
FBXL4,0.097044517,0.049698935,0.072,0.053,1
REEP4,0.09712836,-0.045234406,0.095,0.101,1
ASCC2,0.097172417,-0.081214991,0.159,0.173,1
CYTH2,0.097426335,0.054842026,0.103,0.095,1
NRF1,0.097587277,-0.052326862,0.076,0.081,1
S1PR4,0.097606414,0.112469307,0.419,0.362,1
CREBRF,0.097676061,0.030280342,0.164,0.161,1
FOPNL,0.098018093,0.03072974,0.128,0.105,1
UBQLN4,0.098085058,0.06308466,0.079,0.056,1
CNTRL,0.098392287,0.062701352,0.18,0.159,1
UQCRQ,0.098672443,-0.055744198,0.416,0.425,1
ANKRD54,0.098845061,0.087652304,0.081,0.055,1
CD37,0.098862319,0.085368917,0.84,0.813,1
MGAT2,0.098874083,-0.005838922,0.108,0.1,1
ZFC3H1,0.099051856,-0.082712942,0.207,0.235,1
CLECL1,0.099213229,-0.059543077,0.036,0.054,1
TRPM7,0.099296932,-0.113365396,0.158,0.185,1
FOXJ2,0.099480711,0.047246753,0.05,0.039,1
GPSM3,0.099508349,-0.048807459,0.768,0.764,1
ELMSAN1,0.09967713,0.046152773,0.115,0.092,1
HSD17B12,0.09968382,0.069455922,0.08,0.059,1
SNRPD2,0.099709967,-0.08594084,0.756,0.768,1
LRRC23,0.099720252,-0.025401234,0.051,0.049,1
MPHOSPH8,0.099957479,-0.134190982,0.464,0.488,1
AKAP8L,0.100008747,-0.1019827,0.213,0.23,1
MAP3K7,0.100281971,-0.062555482,0.075,0.09,1
CGRRF1,0.10029974,-0.058943453,0.069,0.075,1
UBLCP1,0.100313258,-0.085514413,0.173,0.186,1
SRP54,0.100430414,0.096005694,0.17,0.135,1
GPHN,0.100438589,0.034132763,0.081,0.077,1
AL353807.5,0.100449495,-0.074899784,0.04,0.052,1
HIST2H2AC,0.100567603,0.071400429,0.095,0.08,1
AGK,0.100573145,-0.0636552,0.083,0.101,1
VTI1A,0.100677064,-0.077647217,0.118,0.135,1
RAB8B,0.100691073,0.062734635,0.222,0.179,1
LAPTM5,0.100793227,0.047158263,0.914,0.907,1
DENR,0.101143796,-0.056663853,0.243,0.248,1
PRPS2,0.10141994,0.082076442,0.083,0.06,1
PPP1R16B,0.101596075,0.081713447,0.121,0.094,1
LINC00339,0.101813243,-0.049332112,0.086,0.102,1
ETF1,0.101880472,0.107776256,0.126,0.095,1
CDC73,0.101906283,0.011933442,0.219,0.225,1
CCDC159,0.102090514,-0.066171081,0.047,0.063,1
ATF2,0.102160761,0.136091862,0.141,0.101,1
COA3,0.10218605,0.026849108,0.143,0.119,1
FAM192A,0.102200867,-0.10235694,0.1,0.116,1
GMPPB,0.102433673,-0.058652841,0.058,0.067,1
CDC37,0.102454973,-0.062107578,0.627,0.637,1
NAXE,0.102593853,0.084631408,0.292,0.238,1
KDM5C,0.102629556,0.000541325,0.082,0.086,1
TRAFD1,0.102669829,-0.051995539,0.097,0.11,1
TXNRD1,0.10286637,0.075742086,0.11,0.082,1
ZFY,0.102918948,0.027430895,0.087,0.068,1
PIH1D1,0.103153522,-0.026207204,0.212,0.22,1
AL590550.1,0.103191267,0.088887777,0.084,0.055,1
ATG4D,0.103410262,0.088060357,0.15,0.13,1
REL,0.103421347,0.137435728,0.294,0.249,1
SPTLC1,0.103481166,0.030072124,0.108,0.084,1
MED11,0.103526991,-0.030403059,0.074,0.073,1
TCAF2,0.103609103,-0.090391477,0.043,0.061,1
PSMA2,0.10390825,0.006693026,0.367,0.342,1
RPL31,0.103927948,-0.076366705,0.908,0.921,1
HDDC2,0.103967861,-0.045768033,0.186,0.19,1
ZFAS1,0.104066278,0.009259449,0.548,0.549,1
RPS20,0.104069349,-0.114722449,0.457,0.49,1
DYNLT3,0.104396724,-0.040716653,0.165,0.169,1
WDR47,0.104400396,0.06296144,0.056,0.035,1
SLC5A3,0.104418198,0.052403301,0.076,0.055,1
ZFP36L2,0.104446423,-0.035625657,0.885,0.877,1
TSG101,0.104580185,0.098081696,0.117,0.088,1
RAB35,0.10467966,0.088241606,0.118,0.083,1
SPPL2A,0.104840313,0.15313306,0.198,0.158,1
NF1,0.105054269,0.050463647,0.059,0.045,1
BAZ1A,0.105131833,0.049619758,0.293,0.268,1
KNOP1,0.105267265,-0.050380346,0.043,0.057,1
ELMO2,0.105424894,0.115352433,0.124,0.09,1
TMUB1,0.10557758,0.126499057,0.281,0.229,1
CLIP1,0.105614871,0.107716114,0.179,0.136,1
LRRFIP2,0.105779274,-0.031242272,0.161,0.153,1
INTS12,0.105798636,-0.083009682,0.074,0.09,1
ZNF692,0.105933328,-0.036542152,0.072,0.086,1
DLG1,0.105977651,-0.055549271,0.119,0.136,1
NDUFA13,0.106008806,-0.053638074,0.654,0.66,1
SYNGR1,0.106290543,0.205286283,0.224,0.176,1
ACIN1,0.106291718,0.123692096,0.297,0.254,1
FAM199X,0.106323226,-0.051669375,0.09,0.107,1
TRIP4,0.106584293,-0.086920309,0.067,0.081,1
TUG1,0.106594847,-0.062445954,0.067,0.088,1
BTBD6,0.106664871,0.100238718,0.165,0.138,1
PANK2,0.106779708,-0.06328207,0.201,0.214,1
MINDY2,0.106816854,0.03654426,0.158,0.129,1
SCAF8,0.106834171,-0.074149131,0.092,0.111,1
FAM102B,0.106840294,0.055771965,0.077,0.067,1
PSMD10,0.10695385,-0.046196497,0.073,0.086,1
NOP2,0.10706348,0.028287018,0.114,0.092,1
MTFR1L,0.107285524,0.096724804,0.087,0.059,1
CCDC61,0.107399547,-0.042681628,0.044,0.055,1
ZNF33A,0.10753522,-0.053042345,0.084,0.099,1
PCNP,0.107587068,-0.050793062,0.259,0.269,1
EML3,0.107653426,0.092287656,0.162,0.14,1
EIF4G3,0.107760522,0.086851466,0.158,0.117,1
ARHGAP27,0.107768162,0.063190904,0.132,0.119,1
PBRM1,0.107805381,0.110059261,0.212,0.177,1
BABAM1,0.107896287,0.154527721,0.249,0.207,1
TESK1,0.107925144,0.094388584,0.12,0.089,1
IFIH1,0.108106592,0.036671722,0.057,0.04,1
GRAP2,0.108187869,-0.050232996,0.261,0.244,1
PTPRA,0.108583626,0.065274075,0.317,0.304,1
KCNAB2,0.108609074,-0.05203719,0.338,0.359,1
IL10RA,0.108712503,0.117327329,0.622,0.575,1
DHX16,0.109041594,0.02646215,0.098,0.091,1
PRPF39,0.109157757,0.04704829,0.076,0.068,1
EDEM1,0.10972703,-0.076901188,0.047,0.061,1
MAD2L2,0.109813889,-0.06974589,0.186,0.199,1
CDKN2A,0.109966621,-0.019408253,0.059,0.053,1
ATP2A2,0.110012591,0.051304358,0.124,0.095,1
BANF1,0.11004385,-0.00831183,0.297,0.307,1
STXBP3,0.110104124,0.09239078,0.116,0.086,1
RHOT2,0.110205109,-0.043412656,0.22,0.238,1
FASTKD1,0.110407702,0.049340783,0.059,0.039,1
PSMB8-AS1,0.110417549,-0.060294325,0.249,0.268,1
RABEP2,0.110688673,0.061432941,0.087,0.075,1
ANKMY2,0.110802406,0.014095621,0.053,0.055,1
YDJC,0.110840962,-0.069584211,0.152,0.165,1
CX3CR1,0.110899718,0.205665988,0.555,0.442,1
BUD31,0.11116028,-0.036653601,0.244,0.256,1
REST,0.111295157,0.115747563,0.355,0.302,1
MARK3,0.111434041,-0.065488418,0.186,0.2,1
ARID4A,0.111481249,0.094678387,0.185,0.146,1
MVK,0.111664036,-0.020469578,0.055,0.056,1
PSD4,0.111734357,0.118193462,0.159,0.123,1
COX16,0.111747038,-0.060532929,0.172,0.185,1
ATP5MG,0.111982155,-0.004976948,0.852,0.848,1
CACTIN,0.112104564,0.043617193,0.065,0.054,1
COPS6,0.112236928,-0.068176442,0.276,0.289,1
MT1X,0.112336637,-0.05793398,0.198,0.208,1
PPM1K,0.112353216,0.131138806,0.239,0.194,1
PURB,0.112385538,-0.053305662,0.072,0.086,1
RIF1,0.112439547,0.066798662,0.139,0.11,1
ATP5F1D,0.11253229,0.030342661,0.67,0.663,1
KLRK1,0.112610795,-0.003471699,0.706,0.697,1
TBC1D25,0.112611442,0.073287151,0.086,0.057,1
TTLL3,0.112897299,0.004944804,0.049,0.052,1
TMEM18,0.112906018,-0.056330349,0.151,0.161,1
SNRPA1,0.112933037,-0.042953002,0.266,0.276,1
DDX60,0.113027582,0.067174056,0.08,0.068,1
DIP2A,0.113071666,0.125602899,0.414,0.354,1
KHNYN,0.113185962,-0.036359918,0.074,0.071,1
MARK4,0.113590343,0.075072106,0.103,0.072,1
COX14,0.113603795,-0.091245417,0.288,0.303,1
UBA1,0.11365625,0.115870973,0.204,0.157,1
ENOSF1,0.113720325,-0.094760501,0.096,0.118,1
NXF1,0.113774828,0.030721235,0.127,0.102,1
FAM104B,0.113793338,-0.048825874,0.045,0.054,1
TGIF2,0.114022481,0.030061342,0.06,0.054,1
CSGALNACT2,0.114076395,0.004056919,0.122,0.126,1
PRCP,0.114103921,0.017177896,0.105,0.106,1
RNF111,0.1141868,0.097637231,0.109,0.085,1
VPS13A,0.114260384,-0.102069173,0.177,0.2,1
LETM1,0.11441941,0.051201801,0.069,0.047,1
TCOF1,0.114467099,-0.016332807,0.132,0.116,1
MAPK13,0.114496781,-0.052261488,0.09,0.103,1
ZNF611,0.114557234,-0.046672934,0.044,0.051,1
MAP3K13,0.114756758,-0.055603772,0.047,0.052,1
EMC1,0.114957302,0.064921974,0.071,0.061,1
ZDHHC17,0.11500963,-0.087250478,0.039,0.054,1
TBCK,0.11505926,-0.058087787,0.073,0.078,1
GPR27,0.115087984,-0.022472963,0.053,0.053,1
SCAF1,0.115539539,0.076216121,0.101,0.071,1
SLC25A26,0.115545935,0.039618053,0.115,0.113,1
AIDA,0.115689034,0.087171568,0.126,0.107,1
LRRFIP1,0.115720795,0.034136084,0.589,0.58,1
MRPL54,0.115757052,-0.051000373,0.272,0.289,1
WDR74,0.115759793,0.092399613,0.181,0.145,1
TMEM11,0.115913183,-0.03214434,0.072,0.084,1
BAP1,0.115977689,0.04826269,0.105,0.078,1
TMEM208,0.115985287,-0.055333717,0.175,0.176,1
UBFD1,0.116031668,-0.010098954,0.048,0.055,1
RNPEP,0.116196239,-0.04940245,0.13,0.143,1
TTC4,0.11634012,-0.050929267,0.049,0.06,1
GUK1,0.116424972,0.011320337,0.711,0.71,1
ZNRD1,0.11660854,-0.026226779,0.232,0.232,1
GBA,0.116652721,0.109980657,0.091,0.062,1
LUC7L,0.116755235,-0.044598295,0.176,0.196,1
ANXA1,0.116864161,0.084238208,0.855,0.835,1
UXT,0.116875207,0.010016225,0.609,0.607,1
ESYT1,0.116886651,0.061272158,0.255,0.211,1
COMMD5,0.116913527,-0.061717458,0.093,0.107,1
SNHG30,0.116966897,-0.026373015,0.085,0.097,1
PRPF8,0.116983961,0.093803282,0.364,0.312,1
ZGPAT,0.117066257,0.080086396,0.202,0.186,1
DKC1,0.117072922,0.075871647,0.129,0.101,1
TMPO,0.117293878,0.102561629,0.266,0.222,1
LPIN2,0.117331121,0.078253233,0.196,0.169,1
C15orf61,0.117527517,-0.032028084,0.181,0.195,1
TBC1D20,0.117545763,-0.053614829,0.146,0.163,1
ZBTB10,0.117851185,0.057857986,0.05,0.036,1
ARV1,0.117949363,-0.061410518,0.059,0.072,1
CLP1,0.117963953,-0.030521937,0.041,0.051,1
BIRC2,0.11807757,0.059360206,0.137,0.118,1
PSMA6,0.118156383,0.069838617,0.435,0.412,1
SLC35B3,0.118244511,0.015935088,0.062,0.063,1
KLRF1,0.118565336,-0.004387692,0.136,0.131,1
NSD2,0.118569863,0.073881907,0.078,0.058,1
MBP,0.118652104,-0.052318067,0.583,0.574,1
POLR3H,0.118712975,-0.084410452,0.045,0.057,1
PKM,0.118725929,0.199753815,0.547,0.477,1
ETFB,0.118727862,-0.087785935,0.139,0.163,1
FAM78A,0.119101102,-0.093126132,0.06,0.077,1
CBX3,0.119287106,-0.060108794,0.338,0.351,1
RAB9A,0.119317938,-0.036044474,0.127,0.128,1
TRIM14,0.119382239,-0.070614767,0.116,0.128,1
GPR107,0.119594344,0.082408487,0.058,0.037,1
